date,close
2013/6/4,2.2052
2013/6/5,2.1992
2013/6/6,2.1778
2013/6/7,2.1383
2013/6/13,2.0723
2013/6/14,2.0869
2013/6/17,2.074
2013/6/18,2.0878
2013/6/19,2.0758
2013/6/20,2.0106
2013/6/21,2.0012
2013/6/24,1.8786
2013/6/25,1.8794
2013/6/26,1.8751
2013/6/27,1.876
2013/6/28,1.9103
2013/7/1,1.918
2013/7/2,1.924
2013/7/3,1.9197
2013/7/4,1.9334
2013/7/5,1.9403
2013/7/8,1.888
2013/7/9,1.8837
2013/7/10,1.936
2013/7/11,2.0329
2013/7/12,1.9823
2013/7/15,2.0106
2013/7/16,2.0226
2013/7/17,1.9926
2013/7/18,1.9617
2013/7/19,1.9077
2013/7/22,1.9197
2013/7/23,1.9797
2013/7/24,1.9652
2013/7/25,1.96
2013/7/26,1.942
2013/7/29,1.9043
2013/7/30,1.9154
2013/7/31,1.9197
2013/8/1,1.9703
2013/8/2,1.9669
2013/8/5,1.9952
2013/8/6,2.008
2013/8/7,1.9943
2013/8/8,1.9952
2013/8/9,2.0037
2013/8/12,2.0638
2013/8/13,2.0638
2013/8/14,2.0595
2013/8/15,2.0355
2013/8/16,2.0209
2013/8/19,2.038
2013/8/20,2.0235
2013/8/21,2.0235
2013/8/22,2.0166
2013/8/23,2.0037
2013/8/26,2.0483
2013/8/27,2.0483
2013/8/28,2.0389
2013/8/29,2.0329
2013/8/30,2.0295
2013/9/2,2.0312
2013/9/3,2.062
2013/9/4,2.0612
2013/9/5,2.0526
2013/9/6,2.0646
2013/9/9,2.1409
2013/9/10,2.1692
2013/9/11,2.1786
2013/9/12,2.2001
2013/9/13,2.1838
2013/9/16,2.1726
2013/9/17,2.1298
2013/9/18,2.1323
2013/9/23,2.1624
2013/9/24,2.1418
2013/9/25,2.1289
2013/9/26,2.0938
2013/9/27,2.1015
2013/9/30,2.1152
2013/10/8,2.1452
2013/10/9,2.1478
2013/10/10,2.1289
2013/10/11,2.1632
2013/10/14,2.1641
2013/10/15,2.1615
2013/10/16,2.1238
2013/10/17,2.1126
2013/10/18,2.1229
2013/10/21,2.1684
2013/10/22,2.1443
2013/10/23,2.1212
2013/10/24,2.104
2013/10/25,2.0706
2013/10/28,2.0732
2013/10/29,2.0758
2013/10/30,2.1049
2013/10/31,2.0843
2013/11/1,2.0929
2013/11/4,2.0869
2013/11/5,2.0869
2013/11/6,2.0629
2013/11/7,2.0543
2013/11/8,2.0235
2013/11/11,2.026
2013/11/12,2.0466
2013/11/13,2.008
2013/11/14,2.014
2013/11/15,2.056
2013/11/18,2.1238
2013/11/19,2.1143
2013/11/20,2.1238
2013/11/21,2.1135
2013/11/22,2.1015
2013/11/25,2.0903
2013/11/26,2.0895
2013/11/27,2.1135
2013/11/28,2.1358
2013/11/29,2.1375
2013/12/2,2.1178
2013/12/3,2.1366
2013/12/4,2.1641
2013/12/5,2.1641
2013/12/6,2.1495
2013/12/9,2.1486
2013/12/10,2.1478
2013/12/11,2.1143
2013/12/12,2.11
2013/12/13,2.1092
2013/12/16,2.0749
2013/12/17,2.062
2013/12/18,2.0638
2013/12/19,2.044
2013/12/20,2.0003
2013/12/23,2.0003
2013/12/24,2.0029
2013/12/25,2.0132
2013/12/26,1.9857
2013/12/27,2.0123
2013/12/30,2.014
2013/12/31,2.0372
2014/1/2,2.0303
2014/1/3,2.008
2014/1/6,1.96
2014/1/7,1.9609
2014/1/8,1.9591
2014/1/9,1.9471
2014/1/10,1.9334
2014/1/13,1.9197
2014/1/14,1.9326
2014/1/15,1.9326
2014/1/16,1.9334
2014/1/17,1.906
2014/1/20,1.8966
2014/1/21,1.9124
2014/1/22,1.965
2014/1/23,1.9544
2014/1/24,1.965
2014/1/27,1.9395
2014/1/28,1.9413
2014/1/29,1.9474
2014/1/30,1.9203
2014/2/7,1.9325
2014/2/10,1.9886
2014/2/11,1.9983
2014/2/12,2.0018
2014/2/13,1.9965
2014/2/14,2.0035
2014/2/17,2.0175
2014/2/18,1.9939
2014/2/19,2.0202
2014/2/20,2.0026
2014/2/21,1.9799
2014/2/24,1.9352
2014/2/25,1.8852
2014/2/26,1.8878
2014/2/27,1.8834
2014/2/28,1.9027
2014/3/3,1.9097
2014/3/4,1.9054
2014/3/5,1.8887
2014/3/6,1.8983
2014/3/7,1.8922
2014/3/10,1.8335
2014/3/11,1.8414
2014/3/12,1.8431
2014/3/13,1.8721
2014/3/14,1.8563
2014/3/17,1.8703
2014/3/18,1.8685
2014/3/19,1.8572
2014/3/20,1.8247
2014/3/21,1.8922
2014/3/24,1.901
2014/3/25,1.8983
2014/3/26,1.8983
2014/3/27,1.8852
2014/3/28,1.8843
2014/3/31,1.8764
2014/4/1,1.887
2014/4/2,1.9019
2014/4/3,1.8887
2014/4/4,1.9115
2014/4/8,1.9571
2014/4/9,1.9536
2014/4/10,1.9851
2014/4/11,1.9842
2014/4/14,1.9834
2014/4/15,1.9483
2014/4/16,1.9483
2014/4/17,1.9448
2014/4/18,1.9413
2014/4/21,1.9062
2014/4/22,1.9194
2014/4/23,1.9141
2014/4/24,1.9176
2014/4/25,1.894
2014/4/28,1.8677
2014/4/29,1.8843
2014/4/30,1.8834
2014/5/5,1.8843
2014/5/6,1.8817
2014/5/7,1.8694
2014/5/8,1.8659
2014/5/9,1.865
2014/5/12,1.9027
2014/5/13,1.8975
2014/5/14,1.8975
2014/5/15,1.8764
2014/5/16,1.8756
2014/5/19,1.8501
2014/5/20,1.8484
2014/5/21,1.8659
2014/5/22,1.8607
2014/5/23,1.8817
2014/5/26,1.8878
2014/5/27,1.8817
2014/5/28,1.901
2014/5/29,1.8896
2014/5/30,1.8878
2014/6/3,1.8817
2014/6/4,1.865
2014/6/5,1.887
2014/6/6,1.8712
2014/6/9,1.8694
2014/6/10,1.8948
2014/6/11,1.8913
2014/6/12,1.8896
2014/6/13,1.9106
2014/6/16,1.9229
2014/6/17,1.9071
2014/6/18,1.8983
2014/6/19,1.8712
2014/6/20,1.8782
2014/6/23,1.8756
2014/6/24,1.8913
2014/6/25,1.8852
2014/6/26,1.894
2014/6/27,1.8975
2014/6/30,1.9097
2014/7/1,1.9106
2014/7/2,1.9194
2014/7/3,1.9264
2014/7/4,1.9264
2014/7/7,1.9246
2014/7/8,1.9273
2014/7/9,1.9027
2014/7/10,1.901
2014/7/11,1.9062
2014/7/14,1.9325
2014/7/15,1.9299
2014/7/16,1.929
2014/7/17,1.9211
2014/7/18,1.9308
2014/7/21,1.9299
2014/7/22,1.9527
2014/7/23,1.9562
2014/7/24,1.9983
2014/7/25,2.021
2014/7/28,2.0754
2014/7/29,2.0806
2014/7/30,2.0736
2014/7/31,2.1017
2014/8/1,2.0763
2014/8/4,2.121
2014/8/5,2.1148
2014/8/6,2.1017
2014/8/7,2.0789
2014/8/8,2.0798
2014/8/11,2.1087
2014/8/12,2.0999
2014/8/13,2.1061
2014/8/14,2.0806
2014/8/15,2.1069
2014/8/18,2.1139
2014/8/19,2.1157
2014/8/20,2.1078
2014/8/21,2.0999
2014/8/22,2.1104
2014/8/25,2.092
2014/8/26,2.0789
2014/8/27,2.078
2014/8/28,2.0684
2014/8/29,2.0885
2014/9/1,2.0982
2014/9/2,2.1297
2014/9/3,2.1499
2014/9/4,2.17
2014/9/5,2.1911
2014/9/9,2.1858
2014/9/10,2.1718
2014/9/11,2.1595
2014/9/12,2.1771
2014/9/15,2.1709
2014/9/16,2.1332
2014/9/17,2.1402
2014/9/18,2.149
2014/9/19,2.1665
2014/9/22,2.121
2014/9/23,2.1429
2014/9/24,2.1841
2014/9/25,2.1727
2014/9/26,2.1735
2014/9/29,2.1832
2014/9/30,2.1832
2014/10/8,2.2068
2014/10/9,2.2077
2014/10/10,2.1972
2014/10/13,2.1849
2014/10/14,2.1771
2014/10/15,2.1911
2014/10/16,2.1832
2014/10/17,2.1735
2014/10/20,2.1832
2014/10/21,2.1692
2014/10/22,2.1569
2014/10/23,2.1341
2014/10/24,2.1324
2014/10/27,2.1122
2014/10/28,2.1543
2014/10/29,2.1814
2014/10/30,2.1946
2014/10/31,2.2384
2014/11/3,2.234
2014/11/4,2.2323
2014/11/5,2.2296
2014/11/6,2.2305
2014/11/7,2.2261
2014/11/10,2.2884
2014/11/11,2.2735
2014/11/12,2.3068
2014/11/13,2.2936
2014/11/14,2.2962
2014/11/17,2.2866
2014/11/18,2.2621
2014/11/19,2.2551
2014/11/20,2.2586
2014/11/21,2.3015
2014/11/24,2.3672
2014/11/25,2.3918
2014/11/26,2.4181
2014/11/27,2.44
2014/11/28,2.4978
2014/12/1,2.5005
2014/12/2,2.5995
2014/12/3,2.6275
2014/12/4,2.787
2014/12/5,2.7704
2014/12/8,2.9036
2014/12/9,2.7432
2014/12/10,2.8423
2014/12/11,2.8116
2014/12/12,2.8204
2014/12/15,2.8528
2014/12/16,2.9194
2014/12/17,2.9693
2014/12/18,2.9658
2014/12/19,3.0097
2014/12/22,2.9886
2014/12/23,2.9282
2014/12/24,2.8466
2014/12/25,2.9501
2014/12/26,3.0649
2014/12/29,3.05
2014/12/30,3.05
2014/12/31,3.1324
2015/1/5,3.2323
2015/1/6,3.2104
2015/1/7,3.2095
2015/1/8,3.1394
2015/1/9,3.1166
2015/1/12,3.1069
2015/1/13,3.1008
2015/1/14,3.0938
2015/1/15,3.1814
2015/1/16,3.2095
2015/1/19,2.8887
2015/1/20,2.9958
2015/1/21,3.1331
2015/1/22,3.1384
2015/1/23,3.1535
2015/1/26,3.1836
2015/1/27,3.1517
2015/1/28,3.1012
2015/1/29,3.0684
2015/1/30,3.0303
2015/2/2,2.9621
2015/2/3,3.0321
2015/2/4,2.9976
2015/2/5,2.9621
2015/2/6,2.9178
2015/2/9,2.9515
2015/2/10,3.0109
2015/2/11,3.0303
2015/2/12,3.0427
2015/2/13,3.0622
2015/2/16,3.0879
2015/2/17,3.1154
2015/2/25,3.0676
2015/2/26,3.1588
2015/2/27,3.1526
2015/3/2,3.1774
2015/3/3,3.0906
2015/3/4,3.1163
2015/3/5,3.0897
2015/3/6,3.0702
2015/3/9,3.1304
2015/3/10,3.1083
2015/3/11,3.1127
2015/3/12,3.1694
2015/3/13,3.1871
2015/3/16,3.266
2015/3/17,3.3076
2015/3/18,3.3953
2015/3/19,3.3776
2015/3/20,3.4254
2015/3/23,3.4945
2015/3/24,3.491
2015/3/25,3.4697
2015/3/26,3.4724
2015/3/27,3.4989
2015/3/30,3.6106
2015/3/31,3.5707
2015/4/1,3.6292
2015/4/2,3.6238
2015/4/3,3.6823
2015/4/7,3.747
2015/4/8,3.7771
2015/4/9,3.7496
2015/4/10,3.8373
2015/4/13,3.9011
2015/4/14,3.9029
2015/4/15,3.8701
2015/4/16,3.9968
2015/4/17,4.0659
2015/4/20,3.9773
2015/4/21,4.0614
2015/4/22,4.1722
2015/4/23,4.1677
2015/4/24,4.1527
2015/4/27,4.2386
2015/4/28,4.1837
2015/4/29,4.2067
2015/4/30,4.1978
2015/5/4,4.2209
2015/5/5,4.0605
2015/5/6,4.018
2015/5/7,3.948
2015/5/8,4.0092
2015/5/11,4.1411
2015/5/12,4.189
2015/5/13,4.15
2015/5/14,4.1403
2015/5/15,4.0641
2015/5/18,4.034
2015/5/19,4.173
2015/5/20,4.1925
2015/5/21,4.2784
2015/5/22,4.3706
2015/5/25,4.5088
2015/5/26,4.5752
2015/5/27,4.5752
2015/5/28,4.2652
2015/5/29,4.2678
2015/6/1,4.491
2015/6/2,4.5672
2015/6/3,4.5291
2015/6/4,4.5805
2015/6/5,4.5876
2015/6/8,4.7001
2015/6/9,4.662
2015/6/10,4.6576
2015/6/11,4.6585
2015/6/12,4.693
2015/6/15,4.5805
2015/6/16,4.46
2015/6/17,4.5265
2015/6/18,4.3484
2015/6/19,4.0774
2015/6/23,4.2218
2015/6/24,4.3148
2015/6/25,4.1598
2015/6/26,3.8497
2015/6/29,3.7044
2015/6/30,3.972
2015/7/1,3.7177
2015/7/2,3.6389
2015/7/3,3.4715
2015/7/6,3.5654
2015/7/7,3.4086
2015/7/8,3.0676
2015/7/9,3.374
2015/7/10,3.7106
2015/7/13,3.7505
2015/7/14,3.6796
2015/7/15,3.4945
2015/7/16,3.5751
2015/7/17,3.7204
2015/7/20,3.7098
2015/7/21,3.7328
2015/7/22,3.7151
2015/7/23,3.8161
2015/7/24,3.7363
2015/7/27,3.3687
2015/7/28,3.4077
2015/7/29,3.5326
2015/7/30,3.4112
2015/7/31,3.4112
2015/8/3,3.4121
2015/8/4,3.5477
2015/8/5,3.4688
2015/8/6,3.4307
2015/8/7,3.5016
2015/8/10,3.6743
2015/8/11,3.6309
2015/8/12,3.5937
2015/8/13,3.6424
2015/8/14,3.6336
2015/8/17,3.6398
2015/8/18,3.39
2015/8/19,3.4679
2015/8/20,3.3794
2015/8/21,3.2111
2015/8/24,2.8904
2015/8/25,2.6424
2015/8/26,2.7168
2015/8/27,2.8851
2015/8/28,3.0135
2015/8/31,3.0073
2015/9/1,2.9958
2015/9/2,2.9869
2015/9/7,2.9134
2015/9/8,2.9923
2015/9/9,3.0489
2015/9/10,2.9949
2015/9/11,3.0011
2015/9/14,2.8957
2015/9/15,2.8107
2015/9/16,2.963
2015/9/17,2.9054
2015/9/18,2.9046
2015/9/21,2.9577
2015/9/22,2.9807
2015/9/23,2.9116
2015/9/24,2.9365
2015/9/25,2.8727
2015/9/28,2.8895
2015/9/29,2.8337
2015/9/30,2.8532
2015/10/8,2.9559
2015/10/9,2.9931
2015/10/12,3.118
2015/10/13,3.0959
2015/10/14,3.0622
2015/10/15,3.1411
2015/10/16,3.1845
2015/10/19,3.1792
2015/10/20,3.2208
2015/10/21,3.1242
2015/10/22,3.1641
2015/10/23,3.2199
2015/10/26,3.2252
2015/10/27,3.227
2015/10/28,3.1703
2015/10/29,3.1747
2015/10/30,3.1756
2015/11/2,3.1225
2015/11/3,3.0986
2015/11/4,3.2846
2015/11/5,3.3368
2015/11/6,3.4166
2015/11/9,3.452
2015/11/10,3.4422
2015/11/11,3.4378
2015/11/12,3.4024
2015/11/13,3.3696
2015/11/16,3.3891
2015/11/17,3.3767
2015/11/18,3.3475
2015/11/19,3.398
2015/11/20,3.3882
2015/11/23,3.3714
2015/11/24,3.374
2015/11/25,3.3944
2015/11/26,3.3785
2015/11/27,3.196
2015/11/30,3.1969
2015/12/1,3.2217
2015/12/2,3.3599
2015/12/3,3.367
2015/12/4,3.3032
2015/12/7,3.3085
2015/12/8,3.2607
2015/12/9,3.2651
2015/12/10,3.2589
2015/12/11,3.2429
2015/12/14,3.3422
2015/12/15,3.3103
2015/12/16,3.3111
2015/12/17,3.3732
2015/12/18,3.3856
2015/12/21,3.4741
2015/12/22,3.4786
2015/12/23,3.4741
2015/12/24,3.4325
2015/12/25,3.4502
2015/12/28,3.3466
2015/12/29,3.3776
2015/12/30,3.3767
2015/12/31,3.3466
2016/1/4,3.1313
2016/1/5,3.1242
2016/1/6,3.173
2016/1/7,3.0862
2016/1/8,3.0188
2016/1/11,2.8638
2016/1/12,2.8842
2016/1/13,2.8443
2016/1/14,2.8922
2016/1/15,2.8071
2016/1/18,2.8089
2016/1/19,2.8895
2016/1/20,2.8518
2016/1/21,2.7699
2016/1/22,2.7969
2016/1/25,2.8077
2016/1/26,2.6493
2016/1/27,2.6205
2016/1/28,2.5638
2016/1/29,2.6367
2016/2/1,2.6079
2016/2/2,2.6637
2016/2/3,2.6511
2016/2/4,2.6862
2016/2/5,2.6547
2016/2/15,2.6448
2016/2/16,2.7195
2016/2/17,2.7474
2016/2/18,2.7438
2016/2/19,2.7366
2016/2/22,2.7933
2016/2/23,2.7717
2016/2/24,2.7924
2016/2/25,2.6142
2016/2/26,2.6394
2016/2/29,2.5773
2016/3/1,2.6259
2016/3/2,2.7438
2016/3/3,2.7375
2016/3/4,2.7708
2016/3/7,2.7924
2016/3/8,2.7825
2016/3/9,2.7411
2016/3/10,2.7042
2016/3/11,2.6988
2016/3/14,2.7573
2016/3/15,2.7483
2016/3/16,2.7663
2016/3/17,2.8113
2016/3/18,2.8509
2016/3/21,2.9138
2016/3/22,2.8941
2016/3/23,2.8995
2016/3/24,2.8545
2016/3/25,2.8662
2016/3/28,2.8392
2016/3/29,2.8158
2016/3/30,2.8932
2016/3/31,2.8878
2016/4/1,2.8968
2016/4/5,2.9246
2016/4/6,2.9192
2016/4/7,2.8833
2016/4/8,2.859
2016/4/11,2.8905
2016/4/12,2.8869
2016/4/13,2.9237
2016/4/14,2.9345
2016/4/15,2.9372
2016/4/18,2.8959
2016/4/19,2.8995
2016/4/20,2.8491
2016/4/21,2.8356
2016/4/22,2.8482
2016/4/25,2.8392
2016/4/26,2.8554
2016/4/27,2.8419
2016/4/28,2.8401
2016/4/29,2.8365
2016/5/3,2.8914
2016/5/4,2.8806
2016/5/5,2.8806
2016/5/6,2.8149
2016/5/9,2.7573
2016/5/10,2.7546
2016/5/11,2.7654
2016/5/12,2.7753
2016/5/13,2.7654
2016/5/16,2.7762
2016/5/17,2.7717
2016/5/18,2.7537
2016/5/19,2.7483
2016/5/20,2.7663
2016/5/23,2.7708
2016/5/24,2.7537
2016/5/25,2.7519
2016/5/26,2.7519
2016/5/27,2.7537
2016/5/30,2.7555
2016/5/31,2.8518
2016/6/1,2.8401
2016/6/2,2.8428
2016/6/3,2.8761
2016/6/6,2.859
2016/6/7,2.859
2016/6/8,2.8554
2016/6/13,2.7618
2016/6/14,2.7735
2016/6/15,2.8104
2016/6/16,2.7933
2016/6/17,2.805
2016/6/20,2.8059
2016/6/21,2.7996
2016/6/22,2.8167
2016/6/23,2.8077
2016/6/24,2.778
2016/6/27,2.8131
2016/6/28,2.8275
2016/6/29,2.8401
2016/6/30,2.8446
2016/7/1,2.8419
2016/7/4,2.8896
2016/7/5,2.8968
2016/7/6,2.9111
2016/7/7,2.9147
2016/7/8,2.904
2016/7/11,2.9111
2016/7/12,2.9849
2016/7/13,2.9912
2016/7/14,2.9867
2016/7/15,2.9903
2016/7/18,2.9795
2016/7/19,2.9642
2016/7/20,2.9579
2016/7/21,2.9741
2016/7/22,2.948
2016/7/25,2.9471
2016/7/26,2.9849
2016/7/27,2.93
2016/7/28,2.9381
2016/7/29,2.9282
2016/8/1,2.904
2016/8/2,2.9111
2016/8/3,2.9147
2016/8/4,2.9237
2016/8/5,2.9354
2016/8/8,2.9597
2016/8/9,2.9732
2016/8/10,2.9642
2016/8/11,2.9606
2016/8/12,3.0128
2016/8/15,3.1019
2016/8/16,3.0929
2016/8/17,3.0857
2016/8/18,3.0812
2016/8/19,3.0776
2016/8/22,3.056
2016/8/23,3.0578
2016/8/24,3.0452
2016/8/25,3.029
2016/8/26,3.0254
2016/8/29,3.0245
2016/8/30,3.0371
2016/8/31,3.0497
2016/9/1,3.0173
2016/9/2,3.0308
2016/9/5,3.0371
2016/9/6,3.0632
2016/9/7,3.065
2016/9/8,3.0605
2016/9/9,3.0452
2016/9/12,2.9849
2016/9/13,2.9849
2016/9/14,2.9669
2016/9/19,2.9858
2016/9/20,2.9822
2016/9/21,2.9939
2016/9/22,3.0137
2016/9/23,3.0065
2016/9/26,2.9561
2016/9/27,2.9714
2016/9/28,2.9669
2016/9/29,2.9804
2016/9/30,2.9894
2016/10/10,3.0236
2016/10/11,3.0308
2016/10/12,3.0236
2016/10/13,3.0236
2016/10/14,3.0326
2016/10/17,3.0047
2016/10/18,3.0425
2016/10/19,3.0407
2016/10/20,3.0362
2016/10/21,3.0515
2016/10/24,3.0884
2016/10/25,3.0803
2016/10/26,3.0713
2016/10/27,3.0668
2016/10/28,3.0623
2016/10/31,3.056
2016/11/1,3.0749
2016/11/2,3.0542
2016/11/3,3.0776
2016/11/4,3.0677
2016/11/7,3.0704
2016/11/8,3.0866
2016/11/9,3.0749
2016/11/10,3.1064
2016/11/11,3.1334
2016/11/14,3.1379
2016/11/15,3.1343
2016/11/16,3.1352
2016/11/17,3.1424
2016/11/18,3.1316
2016/11/21,3.146
2016/11/22,3.1775
2016/11/23,3.1829
2016/11/24,3.1919
2016/11/25,3.227
2016/11/28,3.2414
2016/11/29,3.2666
2016/11/30,3.2369
2016/12/1,3.2675
2016/12/2,3.2315
2016/12/5,3.1667
2016/12/6,3.1613
2016/12/7,3.1757
2016/12/8,3.1829
2016/12/9,3.2009
2016/12/12,3.1163
2016/12/13,3.1118
2016/12/14,3.0902
2016/12/15,3.0551
2016/12/16,3.0551
2016/12/19,3.0461
2016/12/20,3.0236
2016/12/21,3.0569
2016/12/22,3.0515
2016/12/23,3.0272
2016/12/26,3.038
2016/12/27,3.0335
2016/12/28,3.0173
2016/12/29,3.0191
2016/12/30,3.0218
2017/1/3,3.056
2017/1/4,3.083
2017/1/5,3.0767
2017/1/6,3.0668
2017/1/9,3.0776
2017/1/10,3.0695
2017/1/11,3.047
2017/1/12,3.0317
2017/1/13,3.0371
2017/1/16,3.0335
2017/1/17,3.038
2017/1/18,3.0578
2017/1/19,3.047
2017/1/20,3.0731
2017/1/23,3.0741
2017/1/24,3.076
2017/1/25,3.0851
2017/1/26,3.0979
2017/2/3,3.0796
2017/2/6,3.0787
2017/2/7,3.0732
2017/2/8,3.0943
2017/2/9,3.1052
2017/2/10,3.1217
2017/2/13,3.1382
2017/2/14,3.1418
2017/2/15,3.1308
2017/2/16,3.1446
2017/2/17,3.1263
2017/2/20,3.1775
2017/2/21,3.1775
2017/2/22,3.1876
2017/2/23,3.1738
2017/2/24,3.1711
2017/2/27,3.1464
2017/2/28,3.151
2017/3/1,3.1546
2017/3/2,3.1437
2017/3/3,3.1318
2017/3/6,3.1473
2017/3/7,3.1519
2017/3/8,3.1555
2017/3/9,3.1272
2017/3/10,3.1299
2017/3/13,3.1638
2017/3/14,3.1565
2017/3/15,3.1619
2017/3/16,3.1812
2017/3/17,3.1455
2017/3/20,3.1473
2017/3/21,3.1693
2017/3/22,3.1528
2017/3/23,3.1619
2017/3/24,3.1921
2017/3/27,3.1775
2017/3/28,3.1729
2017/3/29,3.1665
2017/3/30,3.1363
2017/3/31,3.1592
2017/4/5,3.2113
2017/4/6,3.2077
2017/4/7,3.2141
2017/4/10,3.2058
2017/4/11,3.2141
2017/4/12,3.2022
2017/4/13,3.2141
2017/4/14,3.1876
2017/4/17,3.1766
2017/4/18,3.1693
2017/4/19,3.1446
2017/4/20,3.1619
2017/4/21,3.1647
2017/4/24,3.1308
2017/4/25,3.1409
2017/4/26,3.1482
2017/4/27,3.1501
2017/4/28,3.1382
2017/5/2,3.1336
2017/5/3,3.118
2017/5/4,3.1062
2017/5/5,3.086
2017/5/8,3.0595
2017/5/9,3.0622
2017/5/10,3.0513
2017/5/11,3.0668
2017/5/12,3.0915
2017/5/15,3.1043
2017/5/16,3.1409
2017/5/17,3.1199
2017/5/18,3.1062
2017/5/19,3.1116
2017/5/22,3.1144
2017/5/23,3.1281
2017/5/24,3.1281
2017/5/25,3.1949
2017/5/26,3.1894
2017/5/31,3.1912
2017/6/1,3.1985
2017/6/2,3.1903
2017/6/5,3.1693
2017/6/6,3.194
2017/6/7,3.2379
2017/6/8,3.2607
2017/6/9,3.2808
2017/6/12,3.2744
2017/6/13,3.2808
2017/6/14,3.2479
2017/6/15,3.2369
2017/6/16,3.2315
2017/6/19,3.268
2017/6/20,3.258
2017/6/21,3.2991
2017/6/22,3.3028
2017/6/23,3.3348
2017/6/26,3.376
2017/6/27,3.3778
2017/6/28,3.3549
2017/6/29,3.3751
2017/6/30,3.3696
2017/7/3,3.3549
2017/7/4,3.3275
2017/7/5,3.3705
2017/7/6,3.3677
2017/7/7,3.3659
2017/7/10,3.3696
2017/7/11,3.397
2017/7/12,3.3769
2017/7/13,3.4116
2017/7/14,3.4345
2017/7/17,3.3879
2017/7/18,3.3897
2017/7/19,3.4601
2017/7/20,3.4766
2017/7/21,3.4592
2017/7/24,3.4766
2017/7/25,3.4501
2017/7/26,3.4309
2017/7/27,3.4409
2017/7/28,3.4537
2017/7/31,3.4665
2017/8/1,3.494
2017/8/2,3.494
2017/8/3,3.4592
2017/8/4,3.4382
2017/8/7,3.4592
2017/8/8,3.4601
2017/8/9,3.4574
2017/8/10,3.4501
2017/8/11,3.3842
2017/8/14,3.4263
2017/8/15,3.4354
2017/8/16,3.4299
2017/8/17,3.4565
2017/8/18,3.4583
2017/8/21,3.4729
2017/8/22,3.4784
2017/8/23,3.4876
2017/8/24,3.4693
2017/8/25,3.5296
2017/8/28,3.5699
2017/8/29,3.5626
2017/8/30,3.5589
2017/8/31,3.5525
2017/9/1,3.5571
2017/9/4,3.5699
2017/9/5,3.5827
2017/9/6,3.5717
2017/9/7,3.5562
2017/9/8,3.5525
2017/9/11,3.558
2017/9/12,3.5671
2017/9/13,3.5699
2017/9/14,3.558
2017/9/15,3.5635
2017/9/18,3.5772
2017/9/19,3.5543
2017/9/20,3.5708
2017/9/21,3.5717
2017/9/22,3.5616
2017/9/25,3.547
2017/9/26,3.5488
2017/9/27,3.5516
2017/9/28,3.5571
2017/9/29,3.569
2017/10/9,3.6065
2017/10/10,3.611
2017/10/11,3.6248
2017/10/12,3.6403
2017/10/13,3.6476
2017/10/16,3.6348
2017/10/17,3.633
2017/10/18,3.6549
2017/10/19,3.6449
2017/10/20,3.6431
2017/10/23,3.654
2017/10/24,3.6778
2017/10/25,3.6897
2017/10/26,3.7162
2017/10/27,3.7345
2017/10/30,3.7181
2017/10/31,3.7153
2017/11/1,3.7025
2017/11/2,3.7089
2017/11/3,3.6988
2017/11/6,3.7318
2017/11/7,3.7684
2017/11/8,3.7601
2017/11/9,3.7885
2017/11/10,3.8223
2017/11/13,3.8306
2017/11/14,3.8013
2017/11/15,3.7738
2017/11/16,3.8095
2017/11/17,3.8141
2017/11/20,3.8443
2017/11/21,3.9202
2017/11/22,3.9193
2017/11/23,3.7949
2017/11/24,3.7985
2017/11/27,3.7373
2017/11/28,3.7546
2017/11/29,3.751
2017/11/30,3.708
2017/12/1,3.7107
2017/12/4,3.7263
2017/12/5,3.7491
2017/12/6,3.7208
2017/12/7,3.6787
2017/12/8,3.7144
2017/12/11,3.7757
2017/12/12,3.7162
2017/12/13,3.7427
2017/12/14,3.7309
2017/12/15,3.6815
2017/12/18,3.6824
2017/12/19,3.7309
2017/12/20,3.7226
2017/12/21,3.7684
2017/12/22,3.751
2017/12/25,3.7336
2017/12/26,3.7446
2017/12/27,3.6824
2017/12/28,3.7162
2017/12/29,3.7281
2018/1/2,3.783
2018/1/3,3.8031
2018/1/4,3.815
2018/1/5,3.8296
2018/1/8,3.8452
2018/1/9,3.8763
2018/1/10,3.8927
2018/1/11,3.8873
2018/1/12,3.9083
2018/1/15,3.901
2018/1/16,3.9403
2018/1/17,3.9284
2018/1/18,3.954
2018/1/19,3.965
2018/1/22,4.0153
2018/1/23,4.056
2018/1/24,4.0588
